date,hour,consumer_type,total_kwh,meter_count,avg_voltage,avg_pf,scaled_mwh,fiscal_year,fiscal_quarter
2024-01-09,13,Commercial,227.237,33,230.34242,0.9208485,11248.23,2023/24,Q3
2024-01-09,13,Domestic,31.092001,34,230.02353,0.9256177,1539.05,2023/24,Q3
2024-01-09,13,Industrial,2803.676,33,229.62727,0.9249394,138781.97,2023/24,Q3
2024-01-09,14,Commercial,229.412,33,231.06061,0.92821217,11355.89,2023/24,Q3
2024-01-09,14,Domestic,28.383,34,229.90588,0.91879416,1404.96,2023/24,Q3
2024-01-09,14,Industrial,2957.695,33,230.34546,0.92678785,146405.9,2023/24,Q3
2024-01-09,15,Commercial,225.64,33,229.44547,0.9236667,11169.18,2023/24,Q3
2024-01-09,15,Domestic,31.329,34,229.28822,0.92014706,1550.79,2023/24,Q3
2024-01-09,15,Industrial,2876.136,33,230.32425,0.9198788,142368.73,2023/24,Q3
2024-01-09,16,Commercial,203.829,33,229.41818,0.91433334,10089.54,2023/24,Q3
2024-01-09,16,Domestic,37.476,34,231.18823,0.9212647,1855.06,2023/24,Q3
2024-01-09,16,Industrial,2925.66,33,230.09999,0.92924243,144820.16,2023/24,Q3
2024-01-09,17,Commercial,183.62,33,229.97577,0.92266667,9089.19,2023/24,Q3
2024-01-09,17,Domestic,49.0,34,229.01471,0.9197647,2425.5,2023/24,Q3
2024-01-09,17,Industrial,2916.894,33,229.2697,0.9241515,144386.25,2023/24,Q3
2024-01-09,18,Commercial,114.319,33,230.56667,0.9260606,5658.79,2023/24,Q3
2024-01-09,18,Domestic,62.842,34,229.71765,0.91617644,3110.68,2023/24,Q3
2024-01-09,18,Industrial,2766.637,33,230.05757,0.9212424,136948.53,2023/24,Q3
2024-01-09,19,Commercial,70.288,33,230.12122,0.9171515,3479.26,2023/24,Q3
2024-01-09,19,Domestic,69.171,34,229.44118,0.9162941,3423.96,2023/24,Q3
2024-01-09,19,Industrial,2603.2659,33,229.7606,0.92433333,128861.66,2023/24,Q3
2024-01-09,20,Commercial,45.988,33,230.68484,0.92539394,2276.41,2023/24,Q3
2024-01-09,20,Domestic,62.288,34,230.18529,0.9119706,3083.26,2023/24,Q3
2024-01-09,20,Industrial,2493.316,33,229.91212,0.9247273,123419.13,2023/24,Q3
2024-01-09,21,Commercial,34.671,33,230.0788,0.92151517,1716.21,2023/24,Q3
2024-01-09,21,Domestic,56.533,34,230.7706,0.91411763,2798.38,2023/24,Q3
2024-01-09,21,Industrial,2424.723,33,229.40909,0.912,120023.78,2023/24,Q3
2024-01-09,22,Commercial,27.786,33,230.01515,0.91827273,1375.41,2023/24,Q3
2024-01-09,22,Domestic,43.625,34,229.86176,0.9220588,2159.44,2023/24,Q3
2024-01-09,22,Industrial,2375.063,33,230.11818,0.9197879,117565.62,2023/24,Q3
2024-01-09,23,Commercial,22.812,33,229.43939,0.9170909,1129.19,2023/24,Q3
2024-01-09,23,Domestic,24.608,34,229.35294,0.92397064,1218.1,2023/24,Q3
2024-01-09,23,Industrial,2359.537,33,229.67575,0.91800004,116797.09,2023/24,Q3
2024-01-10,0,Commercial,22.716,33,229.60606,0.9178182,1124.44,2023/24,Q3
2024-01-10,0,Domestic,12.51,34,229.82059,0.9274412,619.24,2023/24,Q3
2024-01-10,0,Industrial,2323.201,33,229.99092,0.9203333,114998.45,2023/24,Q3
2024-01-10,1,Commercial,22.652,33,229.75757,0.9170606,1121.27,2023/24,Q3
2024-01-10,1,Domestic,9.265,34,230.05588,0.92167646,458.62,2023/24,Q3
2024-01-10,1,Industrial,2341.726,33,230.61212,0.91966665,115915.44,2023/24,Q3
2024-01-10,2,Commercial,23.14,33,230.0,0.9208182,1145.43,2023/24,Q3
2024-01-10,2,Domestic,7.371,34,230.49411,0.9306471,364.86,2023/24,Q3
2024-01-10,2,Industrial,2338.969,33,230.18182,0.9165152,115778.97,2023/24,Q3
2024-01-10,3,Commercial,22.774,33,230.31818,0.92,1127.31,2023/24,Q3
2024-01-10,3,Domestic,6.272,34,229.9647,0.92667645,310.46,2023/24,Q3
2024-01-10,3,Industrial,2336.892,33,230.41516,0.9174849,115676.16,2023/24,Q3
2024-01-10,4,Commercial,23.013,33,229.30302,0.912,1139.14,2023/24,Q3
2024-01-10,4,Domestic,6.195,34,229.54117,0.9205882,306.65,2023/24,Q3
2024-01-10,4,Industrial,2341.871,33,230.31818,0.923697,115922.62,2023/24,Q3
2024-01-10,5,Commercial,22.55,33,229.90605,0.91963637,1116.22,2023/24,Q3
2024-01-10,5,Domestic,9.434,34,230.04706,0.9206471,466.98,2023/24,Q3
2024-01-10,5,Industrial,2325.586,33,229.61212,0.9214242,115116.51,2023/24,Q3
2024-01-10,6,Commercial,45.986,33,229.99393,0.9291818,2276.31,2023/24,Q3
2024-01-10,6,Domestic,24.771,34,229.85883,0.9214706,1226.16,2023/24,Q3
2024-01-10,6,Industrial,2643.8,33,231.09091,0.92245454,130868.1,2023/24,Q3
2024-01-10,7,Commercial,139.072,33,230.17273,0.913,6884.06,2023/24,Q3
2024-01-10,7,Domestic,43.94,34,230.19412,0.92158824,2175.03,2023/24,Q3
2024-01-10,7,Industrial,2894.569,33,229.3697,0.9247273,143281.17,2023/24,Q3
2024-01-10,8,Commercial,204.41,33,229.92424,0.91303027,10118.3,2023/24,Q3
2024-01-10,8,Domestic,37.413,34,229.8853,0.92014706,1851.94,2023/24,Q3
2024-01-10,8,Industrial,2945.01,33,230.36667,0.91824245,145778.0,2023/24,Q3
2024-01-10,9,Commercial,228.073,33,230.51212,0.91421217,11289.61,2023/24,Q3
2024-01-10,9,Domestic,30.652,34,230.5,0.92114705,1517.27,2023/24,Q3
2024-01-10,9,Industrial,2887.334,33,229.81516,0.9232727,142923.05,2023/24,Q3
2024-01-10,10,Commercial,229.154,33,230.8394,0.9187879,11343.12,2023/24,Q3
2024-01-10,10,Domestic,27.865,34,229.55588,0.9243824,1379.32,2023/24,Q3
2024-01-10,10,Industrial,2933.6309,33,229.37878,0.9172121,145214.72,2023/24,Q3
2024-01-10,11,Commercial,228.231,33,231.0303,0.9211515,11297.44,2023/24,Q3
2024-01-10,11,Domestic,31.485,34,230.34119,0.9154706,1558.51,2023/24,Q3
2024-01-10,11,Industrial,2789.5269,33,230.31516,0.9201212,138081.58,2023/24,Q3
2024-01-10,12,Commercial,204.398,33,229.76364,0.9223939,10117.7,2023/24,Q3
2024-01-10,12,Domestic,34.182,34,229.27942,0.9159412,1692.01,2023/24,Q3
2024-01-10,12,Industrial,2637.567,33,229.64848,0.9157879,130559.56,2023/24,Q3
2024-01-10,13,Commercial,227.941,33,229.58484,0.9167576,11283.08,2023/24,Q3
2024-01-10,13,Domestic,30.844,34,230.31177,0.9177941,1526.78,2023/24,Q3
2024-01-10,13,Industrial,2765.338,33,229.79395,0.9241515,136884.22,2023/24,Q3
2024-01-10,14,Commercial,225.643,33,230.17273,0.93012124,11169.33,2023/24,Q3
2024-01-10,14,Domestic,28.208,34,230.84119,0.9202647,1396.3,2023/24,Q3
2024-01-10,14,Industrial,2896.076,33,229.31818,0.92251515,143355.77,2023/24,Q3
2024-01-10,15,Commercial,231.378,33,230.13637,0.9164243,11453.21,2023/24,Q3
2024-01-10,15,Domestic,30.91,34,229.7294,0.91364706,1530.04,2023/24,Q3
2024-01-10,15,Industrial,2914.066,33,230.29395,0.91951513,144246.25,2023/24,Q3
2024-01-10,16,Commercial,205.836,33,230.45758,0.9120909,10188.88,2023/24,Q3
2024-01-10,16,Domestic,37.34,34,230.23235,0.92811763,1848.33,2023/24,Q3
2024-01-10,16,Industrial,2928.823,33,230.16364,0.9188788,144976.73,2023/24,Q3
2024-01-10,17,Commercial,184.80301,33,230.0,0.9268788,9147.75,2023/24,Q3
2024-01-10,17,Domestic,49.254,34,230.02647,0.9220294,2438.07,2023/24,Q3
2024-01-10,17,Industrial,2929.776,33,230.31516,0.9207576,145023.9,2023/24,Q3
2024-01-10,18,Commercial,114.181,33,229.73334,0.91899997,5651.96,2023/24,Q3
2024-01-10,18,Domestic,61.357,34,229.93236,0.9194118,3037.17,2023/24,Q3
2024-01-10,18,Industrial,2757.261,33,231.49696,0.92457575,136484.42,2023/24,Q3
2024-01-10,19,Commercial,68.934,33,229.53334,0.91842425,3412.23,2023/24,Q3
2024-01-10,19,Domestic,68.204,34,229.7294,0.9244118,3376.1,2023/24,Q3
2024-01-10,19,Industrial,2623.586,33,229.50607,0.9236364,129867.51,2023/24,Q3
2024-01-10,20,Commercial,46.419,33,230.15758,0.91409093,2297.74,2023/24,Q3
2024-01-10,20,Domestic,62.464,34,229.99411,0.9164706,3091.97,2023/24,Q3
2024-01-10,20,Industrial,2474.0571,33,230.78181,0.92506063,122465.82,2023/24,Q3
2024-01-10,21,Commercial,34.284,33,231.12727,0.920606,1697.06,2023/24,Q3
2024-01-10,21,Domestic,55.803,34,230.36765,0.92264706,2762.25,2023/24,Q3
2024-01-10,21,Industrial,2379.843,33,231.0788,0.9187879,117802.23,2023/24,Q3
2024-01-10,22,Commercial,27.716,33,230.44243,0.91,1371.94,2023/24,Q3
2024-01-10,22,Domestic,43.420998,34,229.99411,0.9205,2149.34,2023/24,Q3
2024-01-10,22,Industrial,2356.651,33,229.8394,0.9173939,116654.22,2023/24,Q3
2024-01-10,23,Commercial,22.905,33,230.40303,0.92196965,1133.8,2023/24,Q3
2024-01-10,23,Domestic,25.215,34,229.94707,0.92658824,1248.14,2023/24,Q3
2024-01-10,23,Industrial,2334.4111,33,229.44547,0.91645455,115553.35,2023/24,Q3
2024-01-11,0,Commercial,22.91,33,230.41818,0.91724247,1134.05,2023/24,Q3
2024-01-11,0,Domestic,12.264999,34,230.48529,0.9177353,607.12,2023/24,Q3
2024-01-11,0,Industrial,2340.407,33,229.62425,0.9352425,115850.14,2023/24,Q3
2024-01-11,1,Commercial,23.462,33,230.03334,0.9203333,1161.37,2023/24,Q3
2024-01-11,1,Domestic,9.57,34,229.78235,0.9219706,473.72,2023/24,Q3
2024-01-11,1,Industrial,2304.793,33,230.53334,0.91400003,114087.25,2023/24,Q3
2024-01-11,2,Commercial,22.947,33,229.9515,0.9188485,1135.88,2023/24,Q3
2024-01-11,2,Domestic,7.509,34,230.07648,0.91385293,371.7,2023/24,Q3
2024-01-11,2,Industrial,2350.526,33,230.41516,0.91981816,116351.03,2023/24,Q3
2024-01-11,3,Commercial,22.659,33,230.52727,0.9158485,1121.62,2023/24,Q3
2024-01-11,3,Domestic,6.2,34,229.93823,0.9196764,306.9,2023/24,Q3
2024-01-11,3,Industrial,2353.443,33,230.41516,0.9246969,116495.43,2023/24,Q3
2024-01-11,4,Commercial,22.574,33,229.68182,0.91963637,1117.41,2023/24,Q3
2024-01-11,4,Domestic,6.172,34,229.87354,0.9148529,305.51,2023/24,Q3
2024-01-11,4,Industrial,2320.937,33,229.58182,0.909,114886.38,2023/24,Q3
2024-01-11,5,Commercial,22.925,33,230.79091,0.9310909,1134.79,2023/24,Q3
2024-01-11,5,Domestic,9.502,34,228.75882,0.9150882,470.35,2023/24,Q3
2024-01-11,5,Industrial,2311.238,33,230.00304,0.9101515,114406.28,2023/24,Q3
2024-01-11,6,Commercial,45.929,33,229.85757,0.9177273,2273.49,2023/24,Q3
2024-01-11,6,Domestic,24.928,34,230.65295,0.9192647,1233.94,2023/24,Q3
2024-01-11,6,Industrial,2691.382,33,229.3697,0.9109394,133223.42,2023/24,Q3
2024-01-11,7,Commercial,139.679,33,230.94243,0.92930305,6914.11,2023/24,Q3
2024-01-11,7,Domestic,42.889,34,229.43529,0.9156765,2123.01,2023/24,Q3
2024-01-11,7,Industrial,2928.457,33,230.29091,0.922,144958.62,2023/24,Q3
2024-01-11,8,Commercial,206.564,33,230.55151,0.9141212,10224.92,2023/24,Q3
2024-01-11,8,Domestic,37.338,34,230.59999,0.9179706,1848.23,2023/24,Q3
2024-01-11,8,Industrial,2899.477,33,230.30606,0.9264848,143524.11,2023/24,Q3
2024-01-11,9,Commercial,230.983,33,229.88182,0.92303026,11433.66,2023/24,Q3
2024-01-11,9,Domestic,30.9,34,230.42941,0.90552944,1529.55,2023/24,Q3
2024-01-11,9,Industrial,2968.529,33,230.73334,0.91648483,146942.19,2023/24,Q3
2024-01-11,10,Commercial,225.772,33,230.43333,0.9128788,11175.71,2023/24,Q3
2024-01-11,10,Domestic,28.229,34,230.40881,0.9180589,1397.34,2023/24,Q3
2024-01-11,10,Industrial,2974.67,33,229.61818,0.9220303,147246.16,2023/24,Q3
2024-01-11,11,Commercial,226.395,33,230.0485,0.9276363,11206.55,2023/24,Q3
2024-01-11,11,Domestic,30.942999,34,230.17352,0.91970587,1531.68,2023/24,Q3
2024-01-11,11,Industrial,2752.017,33,230.0,0.9163333,136224.84,2023/24,Q3
2024-01-11,12,Commercial,204.582,33,229.91212,0.9136667,10126.81,2023/24,Q3
2024-01-11,12,Domestic,34.478,34,229.47353,0.92632353,1706.66,2023/24,Q3
2024-01-11,12,Industrial,2591.8801,33,229.7303,0.91230303,128298.06,2023/24,Q3
2024-01-11,13,Commercial,230.93399,33,231.44243,0.9158182,11431.23,2023/24,Q3
2024-01-11,13,Domestic,31.313,34,229.63824,0.9115294,1549.99,2023/24,Q3
2024-01-11,13,Industrial,2777.2,33,230.45758,0.9141212,137471.39,2023/24,Q3
2024-01-11,14,Commercial,228.83,33,229.35152,0.9219091,11327.08,2023/24,Q3
2024-01-11,14,Domestic,28.293,34,229.96765,0.93426466,1400.5,2023/24,Q3
2024-01-11,14,Industrial,2900.01,33,230.21515,0.92081815,143550.5,2023/24,Q3
2024-01-11,15,Commercial,227.879,33,228.99092,0.91760606,11280.01,2023/24,Q3
2024-01-11,15,Domestic,30.701,34,229.42352,0.9276765,1519.7,2023/24,Q3
2024-01-11,15,Industrial,2902.018,33,230.17273,0.92057574,143649.89,2023/24,Q3
2024-01-11,16,Commercial,203.711,33,230.09999,0.91221213,10083.69,2023/24,Q3
2024-01-11,16,Domestic,37.065,34,229.62646,0.91879416,1834.72,2023/24,Q3
2024-01-11,16,Industrial,2908.427,33,229.81818,0.9114242,143967.14,2023/24,Q3
2024-01-11,17,Commercial,182.532,33,229.85152,0.92015153,9035.33,2023/24,Q3
2024-01-11,17,Domestic,49.806,34,229.9794,0.91764706,2465.4,2023/24,Q3
2024-01-11,17,Industrial,2922.358,33,230.9515,0.9201818,144656.72,2023/24,Q3
2024-01-11,18,Commercial,114.785995,33,229.84546,0.9147879,5681.91,2023/24,Q3
2024-01-11,18,Domestic,62.175,34,230.25294,0.934,3077.66,2023/24,Q3
2024-01-11,18,Industrial,2766.976,33,229.9212,0.91648483,136965.31,2023/24,Q3
2024-01-11,19,Commercial,69.189,33,229.7212,0.91533333,3424.86,2023/24,Q3
2024-01-11,19,Domestic,67.468,34,229.31177,0.918147,3339.67,2023/24,Q3
2024-01-11,19,Industrial,2622.101,33,229.58788,0.91499996,129794.0,2023/24,Q3
2024-01-11,20,Commercial,46.234,33,230.40605,0.9199091,2288.58,2023/24,Q3
2024-01-11,20,Domestic,62.224,34,229.38235,0.912,3080.09,2023/24,Q3
2024-01-11,20,Industrial,2484.44,33,229.56061,0.9243636,122979.77,2023/24,Q3
2024-01-11,21,Commercial,34.633,33,230.51819,0.9336061,1714.33,2023/24,Q3
2024-01-11,21,Domestic,56.527,34,229.70294,0.9170294,2798.09,2023/24,Q3
2024-01-11,21,Industrial,2375.187,33,230.17575,0.92975754,117571.76,2023/24,Q3
2024-01-11,22,Commercial,27.684,33,230.13333,0.9324545,1370.36,2023/24,Q3
2024-01-11,22,Domestic,43.836998,34,229.69707,0.9185294,2169.93,2023/24,Q3
2024-01-11,22,Industrial,2371.162,33,230.46666,0.91106063,117372.53,2023/24,Q3
2024-01-11,23,Commercial,22.896,33,229.98788,0.9130909,1133.35,2023/24,Q3
2024-01-11,23,Domestic,24.67,34,230.06177,0.91979414,1221.16,2023/24,Q3
2024-01-11,23,Industrial,2333.903,33,229.41212,0.9251212,115528.2,2023/24,Q3
2024-01-12,0,Commercial,23.284,33,229.51212,0.9193637,1152.56,2023/24,Q3
2024-01-12,0,Domestic,12.542,34,230.1706,0.923147,620.83,2023/24,Q3
2024-01-12,0,Industrial,2345.599,33,230.0,0.927303,116107.16,2023/24,Q3
2024-01-12,1,Commercial,23.173,33,229.77576,0.9167576,1147.06,2023/24,Q3
2024-01-12,1,Domestic,9.431,34,230.39412,0.9202059,466.83,2023/24,Q3
2024-01-12,1,Industrial,2316.605,33,229.1091,0.91490906,114671.95,2023/24,Q3
2024-01-12,2,Commercial,23.163,33,230.84848,0.9177879,1146.57,2023/24,Q3
2024-01-12,2,Domestic,7.468,34,230.05,0.9129706,369.67,2023/24,Q3
2024-01-12,2,Industrial,2315.671,33,230.25151,0.91357577,114625.71,2023/24,Q3
2024-01-12,3,Commercial,23.023,33,230.06667,0.913,1139.64,2023/24,Q3
2024-01-12,3,Domestic,6.154,34,229.72058,0.91882354,304.62,2023/24,Q3
2024-01-12,3,Industrial,2331.802,33,231.00304,0.9256061,115424.2,2023/24,Q3
2024-01-12,4,Commercial,22.791,33,229.59697,0.9192727,1128.15,2023/24,Q3
2024-01-12,4,Domestic,6.361,34,229.81764,0.92247057,314.87,2023/24,Q3
2024-01-12,4,Industrial,2305.276,33,230.59697,0.91754544,114111.16,2023/24,Q3
2024-01-12,5,Commercial,23.14,33,229.69394,0.9160303,1145.43,2023/24,Q3
2024-01-12,5,Domestic,9.38,34,229.5,0.92061764,464.31,2023/24,Q3
2024-01-12,5,Industrial,2289.063,33,228.79697,0.92421216,113308.62,2023/24,Q3
2024-01-12,6,Commercial,46.324,33,230.4212,0.9110303,2293.04,2023/24,Q3
2024-01-12,6,Domestic,24.643,34,229.24411,0.92641175,1219.83,2023/24,Q3
2024-01-12,6,Industrial,2604.599,33,229.79697,0.92303026,128927.66,2023/24,Q3
2024-01-12,7,Commercial,139.429,33,231.09091,0.9195454,6901.74,2023/24,Q3
2024-01-12,7,Domestic,43.331,34,230.4647,0.9202059,2144.88,2023/24,Q3
2024-01-12,7,Industrial,2975.674,33,228.51212,0.9240909,147295.88,2023/24,Q3
2024-01-12,8,Commercial,202.05,33,229.62425,0.9158485,10001.47,2023/24,Q3
2024-01-12,8,Domestic,37.428,34,229.84999,0.9117941,1852.69,2023/24,Q3
2024-01-12,8,Industrial,2991.789,33,228.91516,0.912303,148093.55,2023/24,Q3
2024-01-12,9,Commercial,228.462,33,230.41516,0.92784846,11308.87,2023/24,Q3
2024-01-12,9,Domestic,31.323,34,230.17352,0.922853,1550.49,2023/24,Q3
2024-01-12,9,Industrial,2914.627,33,229.3909,0.91327274,144274.03,2023/24,Q3
2024-01-12,10,Commercial,227.547,33,229.57576,0.9092121,11263.58,2023/24,Q3
2024-01-12,10,Domestic,27.984,34,230.35588,0.9198823,1385.21,2023/24,Q3
2024-01-12,10,Industrial,2909.913,33,230.02727,0.9211212,144040.7,2023/24,Q3
2024-01-12,11,Commercial,230.066,33,230.45758,0.9199697,11388.27,2023/24,Q3
2024-01-12,11,Domestic,31.247,34,230.19707,0.9179706,1546.73,2023/24,Q3
2024-01-12,11,Industrial,2791.624,33,230.59697,0.9191818,138185.39,2023/24,Q3
2024-01-12,12,Commercial,206.108,33,230.24545,0.9181818,10202.35,2023/24,Q3
2024-01-12,12,Domestic,33.981,34,229.66765,0.9266176,1682.06,2023/24,Q3
2024-01-12,12,Industrial,2625.648,33,229.8303,0.926394,129969.58,2023/24,Q3
2024-01-12,13,Commercial,225.749,33,229.8394,0.92748487,11174.58,2023/24,Q3
2024-01-12,13,Domestic,31.294,34,229.84119,0.9250882,1549.05,2023/24,Q3
2024-01-12,13,Industrial,2777.269,33,229.88486,0.9233333,137474.81,2023/24,Q3
2024-01-12,14,Commercial,225.72,33,229.58484,0.9129697,11173.14,2023/24,Q3
2024-01-12,14,Domestic,28.008,34,230.38824,0.9195588,1386.4,2023/24,Q3
2024-01-12,14,Industrial,2941.105,33,230.02423,0.9169697,145584.7,2023/24,Q3
2024-01-12,15,Commercial,225.506,33,230.7788,0.9224848,11162.55,2023/24,Q3
2024-01-12,15,Domestic,31.29,34,229.98824,0.931,1548.86,2023/24,Q3
2024-01-12,15,Industrial,2937.306,33,230.34546,0.9148788,145396.64,2023/24,Q3
2024-01-12,16,Commercial,208.658,33,229.7394,0.91357577,10328.57,2023/24,Q3
2024-01-12,16,Domestic,37.185,34,229.83235,0.91605884,1840.66,2023/24,Q3
2024-01-12,16,Industrial,2909.157,33,230.14545,0.92324245,144003.27,2023/24,Q3
2024-01-12,17,Commercial,182.054,33,230.06667,0.9147576,9011.67,2023/24,Q3
2024-01-12,17,Domestic,48.634,34,230.21765,0.92505884,2407.38,2023/24,Q3
2024-01-12,17,Industrial,2890.265,33,229.39394,0.92563635,143068.11,2023/24,Q3
2024-01-12,18,Commercial,114.721,33,230.26364,0.9147273,5678.69,2023/24,Q3
2024-01-12,18,Domestic,61.282,34,230.24411,0.9159118,3033.46,2023/24,Q3
2024-01-12,18,Industrial,2798.515,33,229.73334,0.9205152,138526.48,2023/24,Q3
2024-01-12,19,Commercial,70.027,33,229.57576,0.9157879,3466.34,2023/24,Q3
2024-01-12,19,Domestic,67.043,34,230.40001,0.9249412,3318.63,2023/24,Q3
2024-01-12,19,Industrial,2618.571,33,230.12425,0.91824245,129619.27,2023/24,Q3
2024-01-12,20,Commercial,45.973,33,230.43939,0.9240606,2275.66,2023/24,Q3
2024-01-12,20,Domestic,60.743,34,230.03822,0.9247647,3006.78,2023/24,Q3
2024-01-12,20,Industrial,2497.904,33,229.93939,0.9196667,123646.25,2023/24,Q3
2024-01-12,21,Commercial,34.674,33,229.86363,0.9152424,1716.36,2023/24,Q3
2024-01-12,21,Domestic,55.923,34,230.55293,0.92444116,2768.19,2023/24,Q3
2024-01-12,21,Industrial,2404.142,33,229.97577,0.92254543,119005.03,2023/24,Q3
2024-01-12,22,Commercial,27.414,33,229.5303,0.9203636,1356.99,2023/24,Q3
2024-01-12,22,Domestic,43.766,34,230.18823,0.92882353,2166.42,2023/24,Q3
2024-01-12,22,Industrial,2367.0469,33,229.80302,0.9207576,117168.82,2023/24,Q3
2024-01-12,23,Commercial,23.202,33,230.32121,0.9206061,1148.5,2023/24,Q3
2024-01-12,23,Domestic,24.979,34,230.58824,0.9259118,1236.46,2023/24,Q3
2024-01-12,23,Industrial,2282.713,33,229.78787,0.9181212,112994.29,2023/24,Q3
2024-01-13,0,Commercial,23.377,33,230.5788,0.9141212,1157.16,2023/24,Q3
2024-01-13,0,Domestic,12.389,34,229.8,0.91882354,613.26,2023/24,Q3
2024-01-13,0,Industrial,2328.907,33,230.32121,0.91375756,115280.9,2023/24,Q3
2024-01-13,1,Commercial,22.857,33,228.99393,0.92899996,1131.42,2023/24,Q3
2024-01-13,1,Domestic,9.425,34,230.39706,0.9242941,466.54,2023/24,Q3
2024-01-13,1,Industrial,2340.776,33,230.32121,0.9205152,115868.41,2023/24,Q3
2024-01-13,2,Commercial,22.943,33,229.50304,0.9208182,1135.68,2023/24,Q3
2024-01-13,2,Domestic,7.433,34,229.46178,0.9260588,367.93,2023/24,Q3
2024-01-13,2,Industrial,2364.976,33,229.40909,0.9298485,117066.31,2023/24,Q3
2024-01-13,3,Commercial,23.143,33,229.31818,0.91575754,1145.58,2023/24,Q3
2024-01-13,3,Domestic,6.156,34,229.29706,0.919147,304.72,2023/24,Q3
2024-01-13,3,Industrial,2333.422,33,230.3091,0.92275757,115504.39,2023/24,Q3
2024-01-13,4,Commercial,22.952,33,229.79697,0.92860603,1136.12,2023/24,Q3
2024-01-13,4,Domestic,6.176,34,229.5853,0.91605884,305.71,2023/24,Q3
2024-01-13,4,Industrial,2305.708,33,229.42728,0.9251515,114132.55,2023/24,Q3
2024-01-13,5,Commercial,22.881,33,231.38486,0.9079394,1132.61,2023/24,Q3
2024-01-13,5,Domestic,9.331,34,229.34705,0.92273533,461.88,2023/24,Q3
2024-01-13,5,Industrial,2353.078,33,230.06969,0.9259697,116477.35,2023/24,Q3
2024-01-13,6,Commercial,45.416,33,229.64848,0.92087877,2248.09,2023/24,Q3
2024-01-13,6,Domestic,24.883,34,229.94118,0.9204706,1231.71,2023/24,Q3
2024-01-13,6,Industrial,2651.964,33,229.6394,0.9220606,131272.22,2023/24,Q3
2024-01-13,7,Commercial,139.135,33,229.31212,0.92490906,6887.18,2023/24,Q3
2024-01-13,7,Domestic,43.451,34,230.67647,0.91602945,2150.82,2023/24,Q3
2024-01-13,7,Industrial,2838.037,33,229.69698,0.9101515,140482.83,2023/24,Q3
2024-01-13,8,Commercial,208.963,33,230.02727,0.92430305,10343.67,2023/24,Q3
2024-01-13,8,Domestic,36.9,34,229.88235,0.9202647,1826.55,2023/24,Q3
2024-01-13,8,Industrial,2941.865,33,229.81818,0.9247879,145622.31,2023/24,Q3
2024-01-13,9,Commercial,232.006,33,230.79091,0.92021215,11484.3,2023/24,Q3
2024-01-13,9,Domestic,30.822,34,230.70589,0.9217941,1525.69,2023/24,Q3
2024-01-13,9,Industrial,2954.218,33,231.3606,0.9181515,146233.8,2023/24,Q3
2024-01-13,10,Commercial,231.846,33,229.8909,0.9232727,11476.38,2023/24,Q3
2024-01-13,10,Domestic,27.712,34,230.37646,0.92611766,1371.74,2023/24,Q3
2024-01-13,10,Industrial,2913.361,33,229.69698,0.9203636,144211.38,2023/24,Q3
2024-01-13,11,Commercial,230.988,33,229.46062,0.9137879,11433.91,2023/24,Q3
2024-01-13,11,Domestic,30.888,34,230.60883,0.9171765,1528.96,2023/24,Q3
2024-01-13,11,Industrial,2779.184,33,230.32121,0.9190303,137569.61,2023/24,Q3
2024-01-13,12,Commercial,209.674,33,230.47273,0.917,10378.86,2023/24,Q3
2024-01-13,12,Domestic,33.815998,34,230.19707,0.9253823,1673.89,2023/24,Q3
2024-01-13,12,Industrial,2582.187,33,230.64848,0.9177273,127818.26,2023/24,Q3
2024-01-13,13,Commercial,230.783,33,229.66364,0.92669696,11423.76,2023/24,Q3
2024-01-13,13,Domestic,30.852,34,229.52942,0.9245,1527.17,2023/24,Q3
2024-01-13,13,Industrial,2742.519,33,229.39697,0.9266667,135754.69,2023/24,Q3
2024-01-13,14,Commercial,229.268,33,230.25151,0.92139393,11348.76,2023/24,Q3
2024-01-13,14,Domestic,27.861,34,230.51471,0.9309706,1379.12,2023/24,Q3
2024-01-13,14,Industrial,2914.399,33,230.32121,0.91090906,144262.75,2023/24,Q3
2024-01-13,15,Commercial,230.289,33,230.18182,0.92766666,11399.31,2023/24,Q3
2024-01-13,15,Domestic,30.971,34,229.20294,0.9119412,1533.06,2023/24,Q3
2024-01-13,15,Industrial,2943.123,33,230.73636,0.92678785,145684.6,2023/24,Q3
2024-01-13,16,Commercial,205.636,33,229.8091,0.9137879,10178.98,2023/24,Q3
2024-01-13,16,Domestic,37.442,34,230.67058,0.91264707,1853.38,2023/24,Q3
2024-01-13,16,Industrial,2885.084,33,230.23636,0.9192727,142811.66,2023/24,Q3
2024-01-13,17,Commercial,184.72,33,230.06364,0.91360605,9143.64,2023/24,Q3
2024-01-13,17,Domestic,49.094,34,229.50589,0.9171176,2430.15,2023/24,Q3
2024-01-13,17,Industrial,2874.657,33,229.67273,0.91751516,142295.52,2023/24,Q3
2024-01-13,18,Commercial,112.902,33,230.75757,0.9207576,5588.65,2023/24,Q3
2024-01-13,18,Domestic,62.482002,34,229.23529,0.92517644,3092.86,2023/24,Q3
2024-01-13,18,Industrial,2768.01,33,230.65454,0.91575754,137016.5,2023/24,Q3
2024-01-13,19,Commercial,68.7,33,230.5303,0.9162727,3400.65,2023/24,Q3
2024-01-13,19,Domestic,67.425,34,230.58824,0.9243824,3337.54,2023/24,Q3
